"en","description/subsistence_incomes_per_person","The same as \"Income per person (GDP/capita, inflation-adjusted $)\" (version 9), but expressed in subsistence incomes per person ratehr than international $ per person. One subsistence income is equal to $1.25 per day (i.e. the lower poverty line), or $456.24 per year. Hence, we divided incomes epr person with 456.25.",
"en","description/sugar_per_person_g_per_day","The quantity of food consumption of sugar and sweeteners (grams per person and day). NOTE: data for 2004 are based on a rough extrapolation by Gapminder.",
"en","description/suicide_age_0_14_per_100000_people","Mortality due to self-inflicted injury among children aged 0-14 years, per 100,000 standard population, age adjusted",
"en","description/suicide_age_15_29_per_100000_people","Mortality due to self-inflicted injury among persons aged 15-29 years, per 100,000 standard population, age adjusted",
"en","description/suicide_age_30_44_per_100000_people","Mortality due to self-inflicted injury among persons aged 30-44 years, per 100,000 standard population, age adjusted",
"en","description/suicide_age_45_59_per_100000_people","Mortality due to self-inflicted injury among persons aged 45-59 years, per 100,000 standard population, age adjusted",
"en","description/suicide_age_60plus_per_100000_people","Mortality due to self-inflicted injury among persons aged 60+ years, per 100,000 standard population, age adjusted",
"en","description/suicide_men_per_100000_people","Mortality due to self-inflicted injury among men, per 100,000 standard population, age adjusted. This rate is calculated as if all countries had the same age composition of the population.",
"en","description/suicide_per_100000_people","Mortality due to self-inflicted injury, per 100 000 standard population, age adjusted. This rate is calculated as if all countries had the same age composition of the population.",
"en","description/suicide_total_deaths","Total number of estimated deaths from self-inflicted injury",
"en","description/suicide_women_per_100000_people","Mortality due to self-inflicted injury among women, per 100,000 standard population, age adjusted. This rate is calculated as if all countries had the same age composition of the population.",
"en","description/sulfur_emissions_per_person_kg","Sulfur emissions per person. Associated with acid rain. (Kilograms of sulfur per person and year)."en",",
"en","description/surface_area_sq_km","A country's total area, including areas under inland bodies of water and some coastal waterways.",
"en","description/surviving_kids_per_woman","How many children a woman has on average that survives until their 35th birthday. It is based on the Total fertilirty rate and age-specific mortality.",
"en","description/tax_revenue_percent_of_gdp","Tax revenue refers to compulsory transfers to the central government for public purposes. Certain compulsory transfers such as fines, penalties, and most social security contributions are excluded. Refunds and corrections of erroneously collected tax revenue are treated as negative revenue.",
"en","description/tb_programme_dots_population_coverage_percent","Percentage of total population that has been covered by DOTS programme, which is national TB programmes in finding and diagnosing people with TB.",
"en","description/tb_with_hivplus_deaths_per_100000_estimated","Estimated number of deaths caused by TB (with HIV+) among 100,000 residents during the given year.",
"en","description/tb_with_hivplus_existing_cases_per_100000_estimated","Estimated number of existing TB cases (with HIV+) among 100,000 residents during the given year.",
"en","description/tb_with_hivplus_new_cases_per_100000_estimated","Estimated number of new TB cases (with HIV+) among 100,000 residents during the given year.",
"en","description/tb_with_hivplus_number_of_deaths_estimated","Estimated number of deaths caused by TB (with HIV+) during the given year.",
"en","description/tb_with_hivplus_number_of_existing_cases_estimated","Estimated number of existing TB cases (with HIV+) during the given year.",
"en","description/tb_with_hivplus_number_of_new_cases_estimated","Estimated number of new TB cases (with HIV+) during the given year.",
"en","description/teen_fertility_rate_births_per_1000_women_ages_15_19","The number of births per 1,000 women ages 15-19."en",",
"en","description/tetanus_deaths_in_newborn_per_1000_births","Tetanus deaths in newborn (per 1,000 births)",
"en","description/tetanus_deaths_in_newborn_total_deaths","Tetanus deaths in newborn (total deaths)",
"en","description/time","",
"en","description/total_gdp_ppp_inflation_adjusted","PPP GDP is gross domestic product converted to international dollars using purchasing power parity rates. A PPP dollar has the same purchasing power over GDP as the U.S. dollar has in the United States. Data are in constant 2005 international dollars.",
"en","description/total_gdp_us_inflation_adjusted","Total GDP (constant exchange rate US$)",
"en","description/total_gni_ppp_current_international","PPP GNI (formerly PPP GNP) is gross national income converted to international dollars using purchasing power parity rates. An international dollar has the same purchasing power over GNI as a U.S. dollar has in the United States.",
"en","description/total_health_spending_per_person_international_dollar","The average health expenditure per person, expressed in international dollars using PPP (Purchasing Power Parity).",
"en","description/total_health_spending_per_person_us","The average health expenditure per person, expressed in US dollars using the average exchange rate.",
"en","description/total_health_spending_percent_of_gdp","The sum of public and private health expenditure as a percentage of GDP.",
"en","description/total_number_of_dollar_billionaires","Total number of billionaires in the country of their citizenship, provided by Forbes.com",
"en","description/total_population_with_projections","Total number of population of both sexes, data after 2010 is based on the medium estimates from UN population division.",
"en","description/total_reserves_percent_of_debt_to_foreigners","Total reserves (% of external debt)",
"en","description/total_sulfur_emission_kilotonnes","Total sulfur emissions per year. Associated with acid rain. 1000 tonnes of sulfur per year."en",",
"en","description/total_water_withdrawal_billion_cu_meters","Annual quantity of freshwater withdrawn for agricultural, industrial and municipal purposes, counted in billion cubic meters. It includes renewable freshwater resources as well as potential over-abstraction of renewable groundwater or withdrawal of fossil groundwater and eventual use of desalinated water or treated wastewater. It does not include other categories of water use, such as for cooling of power plants, mining, recreation, navigation, fisheries, etc., which are sectors that are characterized by a very low net consumption rate.",
"en","description/trade_balance_percent_of_gdp","External balance on goods and services (formerly resource balance) equals exports of goods and services minus imports of goods and services (previously nonfactor services).",
"en","description/trade_balance_us_not_inflation_adjusted","The value of exports of goods and services minus the value of imports of goods and services. Measured in US$.",
"en","description/traffic_deaths_men_per_100000_people","Mortality among men due to traffic injury, per 100,000 standard population, age adjusted. This rate is calculated as if all countries had the same age composition of the population.",
"en","description/traffic_deaths_per_100000_people","Traffic mortality per 100 000 standard population, age adjusted. This rate is calculated as if all countries had the same age composition of the population.",
"en","description/traffic_deaths_women_per_100000_people","Mortality among women due to traffic injury, per 100,000 standard population, age adjusted, This rate is calculated as if all countries had the same age composition of the population.",
"en","description/traffic_mortality_15_29_per_100000_people","Mortality among persons aged 15-29 years due to traffic injury, per 100,000 standard population, age adjusted",
"en","description/traffic_mortality_30_44_per_100000_people","Mortality among persons aged 30-44 years due to traffic injury, per 100,000 standard population, age adjusted",
"en","description/traffic_mortality_45_59_per_100000_people","Mortality among persons aged 45-59 years due to traffic injury, per 100,000 standard population, age adjusted",
"en","description/traffic_mortality_60plus_per_100000_people","Mortality among persons aged 60+ years due to traffic injury, per 100,000 standard population, age adjusted",
"en","description/traffic_mortality_children_0_14_per_100000_people","Mortality among children aged 0-14 years due to traffic injury, per 100,000 standard population, age adjusted",
"en","description/traffic_total_deaths","Total number of estimated deaths from road traffic accidents",
"en","description/tsunami_affected_annual_number","Total number of people getting affected, injured or killed in tsunami during the given year.",
"en","description/tsunami_deaths_annual_number","Number of people killed in tsunami during the given year.",
"en","description/under_five_mortality_from_cme_per_1000_born","Death of children under five years of age per 1,000 live births. By The Inter-Agency Child Mortality Estimation Group (WHO, UNICEF, the United Nations Population Division, the World Bank, and independent experts) Sep 20 2011",
"en","description/under_five_mortality_from_ihme_per_1000_born","Death of children under five years of age per 1,000 live births. Estimates and projections from the Institute for Health Metrics and Evaluation, 1970-2015.",
"en","description/underweight_children","Percent of children under five who are more than two standard deviations below average weight for age."en",",
"en","description/unit","",
"en","description/upper_case_name","",
"en","description/urban_population","Urban population is the midyear population of areas defined as urban in each country and reported to the United Nations.",
"en","description/urban_population_growth_annual_percent","Urban population is the midyear population of areas defined as urban in each country and reported to the United Nations."en",",
"en","description/urban_population_percent_of_total","Urban population is the midyear population of areas defined as urban in each country and reported to the United Nations.",
"en","description/urban_poverty_percent_urban_people_below_national_urban","Poverty headcount ratio at urban poverty line (% of urban population)",
"en","description/water_and_sanitation_aid_given_percent_of_aid","Percentage of total allocable aid for official development assistance (ODA) given by the donor countries that has been used in water and sanitation.",
"en","description/water_withdrawal_cu_meters_per_person","Total annual quantity of freshwater withdrawn per person per year, counted in cubic meters. It includes renewable freshwater resources as well as potential over-abstraction of renewable groundwater or withdrawal of fossil groundwater and eventual use of desalinated water or treated wastewater. It does not include other categories of water use, such as for cooling of power plants, mining, recreation, navigation, fisheries, etc., which are sectors that are characterized by a very low net consumption rate.",
"en","description/wood_removal_cubic_meters","The wood removed (volume of round wood over bark) for production of goods and services other than energy production (wood fuel), excluding felled trees left in the forest."en",",
"en","description/working_hours_per_week","Total amount of yearly working hours devided by 52 weeks.",
"en","description/world_4region","",
"en","description/year_categorization_1820_2010","This \"indicator\" simply duplicates the years between 1820 and 2010. Use it to color the bubbles (by selecting this indicator under \"color\" in the top right-hand corner of the graph). This is useful when enabling \"trails\" for several countries. Use this one for long time series."en",",
"en","description/year_categorization_1950","This \"indicator\" simply duplicates the years between 1950 and 2008. Use it to color the bubbles (by selecting this indicator under \"color\" in the top right-hand corner of the graph). This is useful when enabling \"trails\" for several countries."en",",
"en","description/yearly_co2_emissions_1000_tonnes","Total carbon dioxide emissions from the burning of fossil fuels during the given year (1000 metric tonnes of CO2).",
"en","description/yearly_co2_emissions_tonnes","Total carbon dioxide emissions from the burning of fossil fuels during the given year (1000 metric tonnes of CO2).",
"en","entity/geo.g77_and_oecd_countries/g77","G77",
"en","entity/geo.g77_and_oecd_countries/oecd","OECD",
"en","entity/geo.g77_and_oecd_countries/others","Others",
"en","entity/geo.geographic_regions/america","America",
"en","entity/geo.geographic_regions/east_asia_pacific","East Asia & Pacific",
"en","entity/geo.geographic_regions/europe_central_asia","Europe & Central Asia",
"en","entity/geo.geographic_regions/middle_east_north_africa","Middle East & North Africa",
"en","entity/geo.geographic_regions/south_asia","South Asia",
"en","entity/geo.geographic_regions/sub_saharan_africa","Sub-Saharan Africa",
"en","entity/geo.income_groups/high_income","High income",
"en","entity/geo.income_groups/low_income","Low income",
"en","entity/geo.income_groups/lower_middle_income","Lower middle income",
"en","entity/geo.income_groups/upper_middle_income","Upper middle income",
"en","entity/geo.landlocked/coastline","Coastline",
"en","entity/geo.landlocked/landlocked","Landlocked",
"en","entity/geo.main_religion_2008/christian","Christian",
"en","entity/geo.main_religion_2008/eastern_religions","Eastern religions",
"en","entity/geo.main_religion_2008/muslim","Muslim",
"en","entity/geo.world_4region/africa","Africa",
"en","entity/geo.world_4region/all","World",
"en","entity/geo.world_4region/americas","Americas",
"en","entity/geo.world_4region/asia","Asia",
"en","entity/geo.world_4region/europe","Europe",
"en","hints/bubbl/setmaxsize","Maximum bubble size:",
"en","hints/bubbl/setminsize","Minimum bubble size:",
"en","hints/bubbl/setsize","Bubble size:",
"en","hints/dataWarning","Data doubts",
"en","hints/dataWarning-little","Data",
"en","hints/max","max",
"en","hints/min","min",
"en","hints/mount/howtomerge","Merge mountains:",
"en","hints/mount/howtostack","Stack mountains:",
"en","hints/mount/logXstops","X-axis logarithmic stops:",
"en","hints/mount/maxYvalue","Maximum Y value:",
"en","hints/mount/onlyshowthefollowing","Hide all shapes except:",
"en","hints/mount/probe","X-line: extreme poverty at 1.85",
"en","hints/mount/xlimits","X-axis limits:",
"en","hints/nodata","No data",
"en","hints/nodescr","No description",
"en","hints/source","More info and source",
"en","hints/units","Unit",
"en","indicator/20120905_extreme_poverty_percent_people_below_125_a_day","Extreme poverty (2012-09-05)",
"en","indicator/_indicators","Indicators",
"en","indicator/_properties","Properties",
"en","indicator/achievement","Achievement",
"en","indicator/adults_with_hiv_percent_age_15_49","Adults with HIV share",
"en","indicator/advanced_debt_trade","Advanced debt & trade",
"en","indicator/age","Age",
"en","indicator/age_at_1st_marriage_women","Age at 1st marriage",
"en","indicator/aged_15_24_employment_rate_percent","Aged 15-24 employed",
"en","indicator/aged_15_24_unemployment_rate_percent","Aged 15-24 unemployment rate",
"en","indicator/aged_15_64_labour_force_participation_rate_percent","Aged 15-64 labour force participation rate",
"en","indicator/aged_15plus_employment_rate_percent","Aged 15+ employed",
"en","indicator/aged_15plus_labour_force_participation_rate_percent","Aged 15+ labour force participation rate",
"en","indicator/aged_15plus_unemployment_rate_percent","Aged 15+ unemployment rate",
"en","indicator/aged_25_54_labour_force_participation_rate_percent","Aged 25-54 labour force participation rate",
"en","indicator/aged_25_54_unemployment_rate_percent","Aged 25-54 unemployment rate",
"en","indicator/aged_55plus_unemployment_rate_percent","Aged 55+ unemployment rate",
"en","indicator/aged_65plus_labour_force_participation_rate_percent","Aged 65+ labour force participation rate",
"en","indicator/agricultural_land_percent_of_land_area","Agricultural land",
"en","indicator/agricultural_water_withdrawal_percent_of_total","Agricultural water withdrawal share",
"en","indicator/agriculture_percent_of_gdp","Agriculture",
"en","indicator/agriculture_workers_percent_of_labour_force","Agriculture workers",
"en","indicator/aid_given","Aid given",
"en","indicator/aid_given_2007_us","Aid given",
"en","indicator/aid_given_per_person_2007_us","Aid given per person",
"en","indicator/aid_given_percent_of_gni","Aid given, % of GNI",
"en","indicator/aid_received","Aid received",
"en","indicator/aid_received_per_person_current_us","Aid received per person",
"en","indicator/aid_received_percent_of_gni","Aid received, % of GNI",
"en","indicator/aid_received_total_us_inflation_adjusted","Aid received",
"en","indicator/alcohol_consumption_per_adult_15plus_litres","Alcohol consumption per adult",
"en","indicator/all_causes_deaths_in_children_1_59_months_per_1000_births","All causes deaths in children",
"en","indicator/all_causes_deaths_in_children_1_59_months_total_deaths","All causes deaths in children, total",
"en","indicator/all_causes_deaths_in_newborn_per_1000_births","All causes deaths in newborn",
"en","indicator/all_causes_deaths_in_newborn_total_deaths","All causes deaths in newborn, total",
"en","indicator/all_forms_of_tb_deaths_per_100000_estimated","All forms TB, est. deaths share",
"en","indicator/all_forms_of_tb_detection_rate_percent","All forms TB, detection rate",
"en","indicator/all_forms_of_tb_detection_rate_percent_dots_only","All forms TB, detection rate - DOTS only",
"en","indicator/all_forms_of_tb_existing_cases_per_100000_estimated","All forms TB, est. existing cases share",
"en","indicator/all_forms_of_tb_new_cases_per_100000_estimated","All forms TB, est. new cases share",
"en","indicator/all_forms_of_tb_new_cases_per_100000_reported","All forms TB, reported new cases share",
"en","indicator/all_forms_of_tb_number_of_deaths_estimated","All forms TB, est. deaths total",
"en","indicator/all_forms_of_tb_number_of_existing_cases_estimated","All forms TB, est. existing cases total",
"en","indicator/all_forms_of_tb_number_of_new_cases_estimated","All forms TB, est. new cases total",
"en","indicator/all_forms_of_tb_number_of_new_cases_reported","All forms TB, reported new cases total",
"en","indicator/alt_5","ALT 5",
"en","indicator/alternative_1","Alternative 1",
"en","indicator/alternative_2","Alternative 2",
"en","indicator/alternative_3","Alternative 3",
"en","indicator/alternative_4_cdiac","Alternative 4 (CDIAC)",
"en","indicator/alternative_child_mortality_data","Alternative child mortality data",
"en","indicator/alternative_demography_indicators","Alternative demography indicators",
"en","indicator/alternative_energy","Alternative energy",
"en","indicator/alternative_gdp_data","Alternative GDP data",
"en","indicator/alternative_gdp_per_capita_ppp_pwt_7_1","Alternative GDP/capita PPP, PWT 7.1",
"en","indicator/alternative_gdp_per_capita_ppp_pwt_8_0","Alternative GDP/capita PPP PWT 8.0",
"en","indicator/alternative_gdp_per_capita_ppp_wb","Alternative GDP/capita PPP, WB",
"en","indicator/alternative_gdppercapita_ppp_inflation_adjusted_from_pwt","Alternative GDP/capita from PWT",
"en","indicator/alternative_health_data","Alternative health data",
"en","indicator/alternative_other_data","Alternative other data",
"en","indicator/alternative_poverty_measures","Alternative poverty measures",
"en","indicator/alternative_poverty_percent_below_nationally_defined_poverty","Alternative poverty",
"en","indicator/annual_hiv_deaths_number_all_ages","Annual HIV deaths",
"en","indicator/arb1","arb1",
"en","indicator/arb2","arb2",
"en","indicator/arb3","arb3",
"en","indicator/arb4","arb4",
"en","indicator/arb5","arb5",
"en","indicator/arb6","arb6",
"en","indicator/armed_forces_personnel_percent_of_labor_force","Armed forces share",
"en","indicator/armed_forces_personnel_total","Armed forces total",
"en","indicator/arms_exports_us_inflation_adjusted","Arms exports",
"en","indicator/arms_imports_us_inflation_adjusted","Arms imports",
"en","indicator/art_coverage_percent_cd4_l_350","ART coverage %",
"en","indicator/average_age_of_dollar_billionaires_years","Average age of $ billionaires",
"en","indicator/axis/_default","Constant",
"en","indicator/bad_teeth_per_child_12_yr","Bad teeth per child",
"en","indicator/battle_deaths_per_100_000","Battle deaths",
"en","indicator/biomass_stock_in_forest_tons","Biomass stock in forest",
"en","indicator/birth_asphyxia_deaths_in_newborn_per_1000_births","Birth asphyxia deaths in newborn",
"en","indicator/birth_asphyxia_deaths_in_newborn_total_deaths","Birth asphyxia deaths in newborn, total",
"en","indicator/births_attended_by_skilled_health_staff_percent_of_total","Births attended by skilled health staff",
"en","indicator/blood_pressure_sbp_men_mmhg","Blood pressure men",
"en","indicator/blood_pressure_sbp_women_mmhg","Blood pressure women",
"en","indicator/body_mass_index_bmi_men_kgperm2","Body Mass Index men",
"en","indicator/body_mass_index_bmi_women_kgperm2","Body Mass Index women",
"en","indicator/both_sexes_by_age","Both sexes by age (%)",
"en","indicator/both_sexes_by_age_total","Both sexes by age (total)",
"en","indicator/breast_cancer_deaths_per_100000_women","Breast, deaths",
"en","indicator/breast_cancer_new_cases_per_100000_women","Breast, new cases",
"en","indicator/breast_cancer_number_of_female_deaths","Breast, deaths total",
"en","indicator/breast_cancer_number_of_new_female_cases","Breast, new cases, total",
"en","indicator/broadband_subscribers","Broadband",
"en","indicator/broadband_subscribers_per_100_people","Broadband per 100 people",
"en","indicator/burns_deaths_per_100000_people","Burns deaths",
"en","indicator/cancer_female","Cancer, female",
"en","indicator/cancer_male","Cancer, male",
"en","indicator/car_deaths_per_100000_people","Car deaths",
"en","indicator/cars_trucks_and_buses_per_1000_persons","Cars, trucks, buses",
"en","indicator/causes_of_child_deaths","Causes of child deaths",
"en","indicator/causes_of_newborn_deaths","Causes of newborn deaths",
"en","indicator/cell_phones_per_100_people","Cell phones per 100 people",
"en","indicator/cell_phones_total","Cell phones",
"en","indicator/central_bank_discount_rate_annual_percent","Central bank discount rate",
"en","indicator/cervical_cancer_deaths_per_100000_women","Cervical, deaths",
"en","indicator/cervical_cancer_new_cases_per_100000_women","Cervical, new cases",
"en","indicator/cervical_cancer_number_of_female_deaths","Cervical, deaths total",
"en","indicator/cervical_cancer_number_of_new_female_cases","Cervical , new cases, total",
"en","indicator/child_mortality_0_5_year_olds_dying_per_1000_born","Child mortality rate",
"en","indicator/child_mortality_0_5_year_olds_more_years_version_7","Child mortality (More years, v.7)",
"en","indicator/children_and_elderly_per_100_adults","Children and elderly",
"en","indicator/children_out_of_school_primary","Children out of primary school",
"en","indicator/children_out_of_school_primary_female","Children out of primary school, female",
"en","indicator/children_out_of_school_primary_male","Children out of primary school, male",
"en","indicator/children_per_woman_temporary_update","Children per woman temporary update",
"en","indicator/children_per_woman_total_fertility","Babies per woman",
"en","indicator/children_per_woman_total_fertility_with_projections","Babies per woman",
"en","indicator/cholesterol_fat_in_blood_men_mmolperl","Cholesterol men",
"en","indicator/cholesterol_fat_in_blood_women_mmolperl","Cholesterol women",
"en","indicator/co2_emissions_tonnes_per_person","CO2 emissions",
"en","indicator/co2_intensity_of_economic_output_kg_co2_per_2005_ppp_of_gdp","CO2 intensity of economic output",
"en","indicator/coal","Coal",
"en","indicator/coal_consumption_per_cap","Coal consumption per person",
"en","indicator/coal_consumption_total","Coal consumption",
"en","indicator/code","CODE",
"en","indicator/colonandrectum_cancer_deaths_per_100000_men","Colon&Rectum, deaths",
"en","indicator/colonandrectum_cancer_deaths_per_100000_women","Colon&Rectum, deaths",
"en","indicator/colonandrectum_cancer_new_cases_per_100000_men","Colon&Rectum, new cases",
"en","indicator/colonandrectum_cancer_new_cases_per_100000_women","Colon&Rectum, new cases",
"en","indicator/colonandrectum_cancer_number_of_female_deaths","Colon&Rectum, deaths total",
"en","indicator/colonandrectum_cancer_number_of_male_deaths","Colon&Rectum, deaths, total",
"en","indicator/colonandrectum_cancer_number_of_new_female_cases","Colon&Rectum, new cases, total",
"en","indicator/colonandrectum_cancer_number_of_new_male_cases","Colon&Rectum, new cases, total",
"en","indicator/color","Color",
"en","indicator/color/_default","Single color",
"en","indicator/communication","Communication",
"en","indicator/congenital_deaths_in_newborn_per_1000_births","Congenital deaths in newborn",
"en","indicator/congenital_deaths_in_newborn_total_deaths","Congenital deaths in newborn, total",
"en","indicator/contraceptive_use_percent_of_women_ages_15_49","Contraceptive use",
"en","indicator/corruption_perception_index_cpi","Corruption Perception Index",
"en","indicator/country","Country",
"en","indicator/crude_birth_rate_births_per_1000_population","Crude birth rate",
"en","indicator/crude_death_rate_deaths_per_1000_population","Crude death rate",
"en","indicator/cumulative_co2_emissions_tonnes","Cumulative CO2 emissions",
"en","indicator/data_method_maternal_mortality","Data method - Maternal mortality",
"en","indicator/data_quality_children_per_woman","Data quality - Children per woman",
"en","indicator/data_quality_income_per_person","Data quality - Income per person",
"en","indicator/data_quality_life_expectancy","Data quality - Life expectancy",
"en","indicator/data_quality_population","Data quality - Population",
"en","indicator/data_quality_use_as_color","Data quality (use as color)",
"en","indicator/dead_kids_per_woman","Dead kids per woman",
"en","indicator/debt_servicing_costs_percent_of_exports_and_net_income_from_abroad","Debt servicing costs",
"en","indicator/debt_to_foreigners_by_public_and_private_percent_of_gni","Debt to foreigners",
"en","indicator/debt_trade","Debt & trade",
"en","indicator/democracy_score_use_as_color","Democracy score",
"en","indicator/desalinated_water_produced_billion_cu_meters","Desalinated water produced",
"en","indicator/description","Description",
"en","indicator/diarrhoeal_deaths_in_children_1_59_months_per_1000_births","Diarrhoeal deaths in children",
"en","indicator/diarrhoeal_deaths_in_children_1_59_months_total_deaths","Diarrhoeal deaths in children, total",
"en","indicator/diarrhoeal_deaths_in_newborn_per_1000_births","Diarrhoeal deaths in newborn",
"en","indicator/diarrhoeal_deaths_in_newborn_total_deaths","Diarrhoeal deaths in newborn, total",
"en","indicator/disasters","Disasters",
"en","indicator/dollar_billionaires_per_million_people","Dollar billionaires per million",
"en","indicator/drought_affected_annual_number","Drought affected",
"en","indicator/drought_deaths_annual_number","Drought deaths",
"en","indicator/drownings_per_100000_people","Drownings",
"en","indicator/dtp3_immunized_percent_of_one_year_olds","DTP3 immunized",
"en","indicator/earthquake_affected_annual_number","Earthquake affected",
"en","indicator/earthquake_deaths_annual_number","Earthquake deaths",
"en","indicator/economic_growth","Economic growth",
"en","indicator/economic_growth_over_the_past_10_years","Economic growth over past 10 yr",
"en","indicator/economic_situation","Economic situation",
"en","indicator/economical_infrastructure_aid_given_percent_of_aid","Economical infrastructure aid given",
"en","indicator/economy","Economy",
"en","indicator/education","Education",
"en","indicator/education_aid_given_percent_of_aid","Education aid given",
"en","indicator/electricity","Electricity",
"en","indicator/electricity_generation_per_person","Electricity generation per person",
"en","indicator/electricity_generation_total","Electricity generation",
"en","indicator/electricity_use_per_person","Electricity use per person",
"en","indicator/electricity_use_total","Electricity use",
"en","indicator/emissions","Emissions",
"en","indicator/employment_by_sector","Employment by sector",
"en","indicator/employment_by_status","Employment by status",
"en","indicator/employment_rate","Employment rate",
"en","indicator/energy","Energy",
"en","indicator/energy_from_solid_biofuels_percent","Energy from solid biofuels",
"en","indicator/energy_production_per_person","Energy production per person",
"en","indicator/energy_production_total","Energy production",
"en","indicator/energy_supply_per_person_toe","Energy supply per person",
"en","indicator/energy_use_per_person","Energy use per person",
"en","indicator/energy_use_total","Energy use",
"en","indicator/environment","Environment",
"en","indicator/epidemic_affected_annual_number","Epidemic affected",
"en","indicator/epidemic_deaths_annual_number","Epidemic deaths",
"en","indicator/estimate_or_projection_of_under_five_mortality_rate_from_ihme","Estimate or projection of child mortality",
"en","indicator/expenditure_per_student_primary_percent_of_gdp_per_person","Expenditure per student, primary",
"en","indicator/expenditure_per_student_secondary_percent_of_gdp_per_person","Expenditure per student, secondary",
"en","indicator/expenditure_per_student_tertiary_percent_of_gdp_per_person","Expenditure per student, tertiary",
"en","indicator/exports_percent_of_gdp","Exports",
"en","indicator/exports_unit_value_index_2000100","Exports unit value",
"en","indicator/external_debt_total_us_not_inflation_adjusted","External debt, total",
"en","indicator/extreme_poverty_percent_people_below_125_a_day","Extreme poverty",
"en","indicator/extreme_temperature_affected_annual_number","Extreme temperature affected",
"en","indicator/extreme_temperature_deaths_annual_number","Extreme temperature deaths",
"en","indicator/falls_deaths_per_100000_people","Falls, deaths",
"en","indicator/families","families",
"en","indicator/family_workers_percent_of_labour_force","Family workers",
"en","indicator/female_agriculture_workers_percent_of_female_labour_force","Female agriculture workers",
"en","indicator/female_by_age","Female by age (%)",
"en","indicator/female_family_workers_percent_of_female_labour_force","Female family workers",
"en","indicator/female_industry_workers_percent_of_female_labour_force","Female industry workers",
"en","indicator/female_long_term_unemployment_rate_percent","Female long term unemployment rate",
"en","indicator/female_population_with_projections","Female population",
"en","indicator/female_salaried_workers_percent_of_female_labour_force","Female salaried workers",
"en","indicator/female_self_employed_percent_of_female_labour_force","Female self-employed",
"en","indicator/female_service_workers_percent_of_female_labour_force","Female service workers",
"en","indicator/females_aged_15_24_employment_rate_percent","Females aged 15-24 employed",
"en","indicator/females_aged_15_24_unemployment_rate_percent","Females aged 15-24, unemployment rate",
"en","indicator/females_aged_15_64_labour_force_participation_rate_percent","Females aged 15-64 labour force participation rate",
"en","indicator/females_aged_15plus_employment_rate_percent","Females aged 15+ employed",
"en","indicator/females_aged_15plus_labour_force_participation_rate_percent","Females aged 15+ labour force participation rate",
"en","indicator/females_aged_15plus_unemployment_rate_percent","Females aged 15+, unemployment rate",
"en","indicator/females_aged_25_54_labour_force_participation_rate_percent","Females aged 25-54 labour force participation rate",
"en","indicator/females_aged_25_54_unemployment_rate_percent","Females aged 25-54, unemployment rate",
"en","indicator/females_aged_55plus_unemployment_rate_percent","Females aged 55+, unemployment rate",
"en","indicator/females_aged_65plus_labour_force_participation_rate_percent","Females aged 65+ labour force participation rate",
"en","indicator/fixed_line_and_mobile_phone_subscribers_per_100_people","Fixed line and mobile phone subscribers",
"en","indicator/flood_affected_annual_number","Flood affected",
"en","indicator/flood_deaths_annual_number","Flood deaths",
"en","indicator/food_supply_kilocalories_per_person_and_day","Food supply",
"en","indicator/for_advanced_users","For advanced users",
"en","indicator/foreign_direct_investment_net_inflows_percent_of_gdp","Foreign investment inflows",
"en","indicator/foreign_direct_investment_net_outflows_percent_of_gdp","Foreign investment outflows",
"en","indicator/forest_area_sq_km","Forest area",
"en","indicator/forest_coverage_percent","Forest coverage",
"en","indicator/forest_land_total_area_ha","Forest total area",
"en","indicator/forest_products_removal_per_ha_dollar","Forest products removal, per ha",
"en","indicator/forest_products_removal_total_dollar","Forest products removal, total",
"en","indicator/forestry","Forestry",
"en","indicator/gapminder_list","Gapminder list",
"en","indicator/gdp_per_capita_yearly_growth","GDP/capita yearly growth",
"en","indicator/gdp_total_yearly_growth","GDP total yearly growth",
"en","indicator/gdppercapita_growth_over_next_10_years","GDP/capita growth over next 10 years",
"en","indicator/gdppercapita_growth_percent_per_year","GDP/capita growth",
"en","indicator/gdppercapita_us_inflation_adjusted","GDP/capita",
"en","indicator/gdpperemployee_us_inflation_adjusted","GDP/employee",
"en","indicator/gdpperworking_hour_us_inflation_adjusted","GDP/working hour",
"en","indicator/gender_equality","Gender equality",
"en","indicator/geo","Geographic location",
"en","indicator/geo.category","Geo category",
"en","indicator/geo.country","Country",
"en","indicator/geo.g77_and_oecd_countries","G77 and OECD countries",
"en","indicator/geo.geographic_regions","Geographic regions",
"en","indicator/geo.geographic_regions_in_4_colors","Geographic regions in 4 colors",
"en","indicator/geo.global","World",
"en","indicator/geo.income_groups","Income groups",
"en","indicator/geo.landlocked","Landlocked",
"en","indicator/geo.main_religion_2008","Main religion 2008",
"en","indicator/geo.name","Geo name",
"en","indicator/geo.world_4region","World Regions",
"en","indicator/geography","Geography",
"en","indicator/geography_and_infrastructure","Geography and infrastructure",
"en","indicator/geography_infrastructure","Geography and infrastructure",
"en","indicator/global","World",
"en","indicator/gnipercapita_atlasmethod_current_us","GNI/capita (Atlas method)",
"en","indicator/gnipercapita_constant_2000_us","GNI/capita",
"en","indicator/gnipercapita_ppp_current_international","GNI/capita PPP",
"en","indicator/god_id","GOD_ID",
"en","indicator/government_and_society_aid_given_percent_of_aid","Government and society aid given",
